user_id,month_index,month_of_year,income,spend,budget,budget_util,savings_rate,n_transactions,weekend_ratio,largest_txn,crypto_value,crypto_txn,spike,overspend,cat_food_dining,cat_groceries,cat_transport,cat_housing_utilities,cat_health,cat_entertainment,cat_shopping,cat_education,cat_subscriptions,cat_transfers,cat_other
751,24,10,5076.91,3799.83,3292.01,1.1543,0.2515,81,0.2723,658.93,1542.37,2,0,1,550.08,411.34,269.35,1547.6,46.14,92.07,79.68,83.83,213.96,105.73,400.04
751,25,11,5077.59,3561.85,3292.01,1.082,0.2985,81,0.365,484.0,1402.56,1,0,1,758.92,356.09,300.84,1285.63,42.39,76.97,67.7,67.21,192.72,102.68,310.69
751,26,12,7483.8,4166.35,3292.01,1.2656,0.4433,58,0.2731,708.02,1092.84,3,0,1,596.33,486.68,368.33,1576.71,52.55,102.52,129.98,102.17,214.91,116.33,419.85
751,27,1,4787.42,3035.63,3292.01,0.9221,0.3659,41,0.2494,600.98,918.32,1,0,0,452.26,353.45,279.87,1218.51,34.69,82.32,75.14,57.8,174.9,77.27,229.43
751,28,2,4938.0,3257.5,3292.01,0.9895,0.3403,63,0.3112,321.35,1117.63,0,0,0,357.22,369.92,265.33,1371.85,31.18,86.32,84.24,67.29,181.25,73.84,369.06
751,29,3,4612.33,3334.35,3292.01,1.0129,0.2771,74,0.3745,185.37,1368.58,3,0,1,590.62,380.98,248.52,1301.9,38.94,82.65,65.44,65.88,187.15,86.6,285.68
752,0,10,6269.34,4234.44,4053.44,1.0447,0.3246,86,0.3234,1587.51,0.0,0,0,1,263.5,779.89,39.88,646.37,266.73,275.83,420.32,111.97,817.29,594.02,18.63
752,1,11,6660.32,5282.48,4053.44,1.3032,0.2069,97,0.3928,207.32,0.0,0,0,1,376.45,869.26,48.09,754.9,427.11,390.41,547.36,156.02,1028.57,658.23,26.08
752,2,12,9637.38,5282.6,4053.44,1.3032,0.4519,96,0.2991,1488.34,0.0,0,0,1,365.53,802.2,43.08,692.52,310.41,451.31,782.72,171.01,932.71,711.16,19.94
752,3,1,6293.3,4017.62,4053.44,0.9912,0.3616,69,0.3857,675.62,0.0,0,0,0,181.34,630.33,42.07,612.58,245.35,235.96,527.62,120.72,796.63,609.96,15.06
752,4,2,6150.12,3859.75,4053.44,0.9522,0.3724,80,0.3084,227.82,0.0,0,0,0,174.0,678.65,35.32,614.81,216.04,266.8,352.84,114.27,748.6,642.66,15.75
752,5,3,6405.24,4051.19,4053.44,0.9994,0.3675,85,0.3837,179.67,0.0,0,0,0,245.46,553.54,36.12,572.38,302.23,323.15,520.73,134.83,750.24,601.13,11.38
752,6,4,6375.21,4738.52,4053.44,1.169,0.2567,89,0.3735,610.52,0.0,0,0,1,335.81,793.62,42.52,795.46,465.01,323.62,380.8,153.89,1039.77,382.55,25.46
752,7,5,6257.3,4908.16,4053.44,1.2109,0.2156,88,0.3275,595.3,0.0,0,0,1,234.38,799.98,48.85,699.69,370.81,378.71,527.48,163.34,898.29,762.16,24.47
752,8,6,7139.0,7963.06,4053.44,1.9645,-0.1154,146,0.2258,4777.83,0.0,0,1,1,383.78,1355.22,69.13,1324.51,716.47,542.53,424.11,289.63,1678.89,1140.97,37.82
752,9,7,6330.9,5341.49,4053.44,1.3178,0.1563,84,0.2962,2527.35,0.0,0,0,1,335.83,793.46,47.27,713.89,301.14,360.61,869.01,161.77,942.22,795.15,21.13
752,10,8,5849.27,6612.06,4053.44,1.6312,-0.1304,141,0.3625,3206.57,0.0,0,1,1,375.31,1183.05,68.48,986.66,532.79,411.45,507.17,221.48,1282.31,1021.09,22.27
752,11,9,6385.04,3394.41,4053.44,0.8374,0.4684,58,0.3848,752.23,0.0,0,0,0,179.72,525.44,32.06,549.19,191.97,349.25,337.5,112.01,752.15,351.71,13.41
752,12,10,6476.83,4931.21,4053.44,1.2166,0.2386,95,0.3616,348.21,0.0,0,0,1,352.82,825.88,53.52,783.98,326.77,449.15,421.47,166.18,959.37,570.6,21.47
752,13,11,6266.64,7466.03,4053.44,1.8419,-0.1914,142,0.3412,2322.93,0.0,0,1,1,329.33,1150.62,101.84,1173.95,498.76,521.2,787.7,276.98,1517.11,1070.18,38.35
752,14,12,6619.4,6516.72,4053.44,1.6077,0.0155,107,0.2804,1535.09,0.0,0,0,1,391.47,952.19,66.67,981.2,490.14,707.74,751.44,183.73,1269.76,675.63,46.76
752,15,1,6912.65,1988.39,4053.44,0.4905,0.7124,39,0.4193,98.25,0.0,0,0,0,86.83,354.93,18.91,306.11,136.95,167.99,153.77,65.44,411.74,275.22,10.49
752,16,2,6333.68,3409.49,4053.44,0.8411,0.4617,53,0.3642,1740.64,0.0,0,0,0,249.81,571.03,41.53,619.24,213.18,252.06,369.86,125.99,809.21,142.78,14.82
752,17,3,5953.27,4903.65,4053.44,1.2098,0.1763,78,0.4033,1222.29,0.0,0,0,1,242.49,759.46,53.16,745.43,387.87,314.78,577.72,118.61,973.26,715.02,15.84
752,18,4,6086.02,4735.82,4053.44,1.1683,0.2219,100,0.33,204.88,0.0,0,0,1,194.53,680.57,40.01,661.8,379.56,330.13,598.22,129.91,884.76,819.61,16.72
752,19,5,6001.02,3758.98,4053.44,0.9274,0.3736,47,0.355,1882.6,0.0,0,0,0,194.28,705.46,36.83,573.13,278.04,337.45,331.47,108.68,786.35,389.84,17.45
752,20,6,6553.4,4817.88,4053.44,1.1886,0.2648,86,0.2813,742.83,0.0,0,0,1,234.19,760.52,53.98,687.1,297.19,295.5,604.17,153.32,871.78,841.4,18.74
752,21,7,6074.57,2556.65,4053.44,0.6307,0.5791,54,0.3025,320.44,0.0,0,0,0,171.23,456.8,22.05,373.59,171.19,239.35,190.18,85.51,497.5,335.2,14.05
752,22,8,6071.52,3885.22,4053.44,0.9585,0.3601,78,0.3802,222.93,0.0,0,0,0,261.23,688.24,48.39,613.81,321.99,323.06,241.59,157.87,794.21,419.47,15.35
752,23,9,6130.16,3952.88,4053.44,0.9752,0.3552,71,0.3161,1517.94,0.0,0,1,0,294.57,565.7,45.65,605.76,338.51,249.13,301.26,118.53,776.76,641.06,15.95
752,24,10,6417.3,2599.23,4053.44,0.6412,0.595,42,0.3514,1089.21,0.0,0,0,0,124.4,432.27,30.39,392.46,201.75,127.32,317.18,76.75,508.83,377.16,10.71
752,25,11,5741.13,9117.57,4053.44,2.2493,-0.5881,157,0.3655,3894.57,0.0,0,1,1,466.55,1378.12,85.18,1393.24,732.77,706.64,963.31,311.49,1793.59,1238.19,48.5
752,26,12,7449.67,8387.74,4053.44,2.0693,-0.1259,132,0.294,2828.94,0.0,0,1,1,609.41,1662.28,93.11,1242.75,635.02,833.41,447.96,276.65,1507.23,1036.6,43.33
752,27,1,6048.66,4586.33,4053.44,1.1315,0.2418,80,0.3305,697.5,0.0,0,0,1,241.63,643.27,46.81,716.24,310.1,413.19,674.08,129.2,911.48,476.92,23.4
752,28,2,6527.02,3813.47,4053.44,0.9408,0.4157,60,0.2935,659.56,0.0,0,0,0,198.58,644.15,40.36,599.87,271.23,275.99,410.33,117.09,744.98,496.85,14.04
752,29,3,6122.39,4641.94,4053.44,1.1452,0.2418,79,0.2939,234.51,0.0,0,0,1,299.71,737.25,43.73,717.5,352.73,214.84,556.11,163.2,907.63,629.94,19.31
753,0,4,8695.72,6271.3,6139.86,1.0214,0.2788,113,0.3429,2464.61,0.0,0,0,1,318.22,958.57,376.49,694.04,175.62,890.29,153.63,252.59,832.33,878.24,741.27
753,1,5,8120.76,9160.56,6139.86,1.492,-0.128,160,0.4121,1625.9,0.0,0,0,1,428.7,1341.97,512.37,992.24,222.38,1914.18,307.02,388.4,1181.31,1070.37,801.6
753,2,6,7165.89,10545.62,6139.86,1.7176,-0.4716,198,0.4172,4634.78,0.0,0,1,1,551.63,1426.96,548.1,1161.41,230.25,1802.23,308.84,463.04,1312.15,1478.82,1262.2
753,3,7,7698.42,6655.93,6139.86,1.0841,0.1354,114,0.4107,352.44,0.0,0,0,1,421.01,1173.32,400.43,715.92,157.55,881.46,264.36,266.06,871.1,771.28,733.44
753,4,8,8153.32,7515.84,6139.86,1.2241,0.0782,119,0.4035,225.48,0.0,0,0,1,407.24,1330.23,350.03,811.42,204.69,1118.47,204.42,290.09,958.31,894.38,946.55
753,5,9,7569.91,8191.7,6139.86,1.3342,-0.0821,165,0.3505,312.68,0.0,0,0,1,464.39,1441.89,492.72,932.25,201.84,732.89,454.01,303.59,1141.41,1230.02,796.7
753,6,10,8618.0,5558.49,6139.86,0.9053,0.355,89,0.4421,345.34,0.0,0,0,0,344.5,779.35,334.55,616.73,152.85,792.33,203.19,231.3,699.47,772.86,631.35
753,7,11,7634.32,14292.95,6139.86,2.3279,-0.8722,263,0.399,5762.79,0.0,0,1,1,754.52,2534.41,800.36,1531.73,417.08,1355.1,617.07,542.65,1868.12,2305.43,1566.5
753,8,12,8458.26,7050.99,6139.86,1.1484,0.1664,102,0.4771,617.89,0.0,0,0,1,281.77,1098.01,361.35,643.23,140.63,1393.44,217.63,256.76,767.06,932.67,958.47
753,9,1,8427.11,6729.41,6139.86,1.096,0.2015,131,0.4041,2271.08,0.0,0,0,1,478.99,1072.9,293.62,782.76,196.17,614.23,278.06,256.75,971.71,870.09,914.13
753,10,2,8578.57,6533.45,6139.86,1.0641,0.2384,121,0.4067,1614.93,0.0,0,0,1,411.5,1004.7,362.13,726.29,165.35,971.83,238.39,293.5,910.13,672.86,776.78
753,11,3,8233.68,7816.16,6139.86,1.273,0.0507,154,0.4706,1176.52,0.0,0,0,1,336.96,1361.69,482.67,944.15,211.45,1042.53,336.46,282.09,1129.33,1060.46,628.36
753,12,4,7538.73,6417.47,6139.86,1.0452,0.1487,114,0.4682,1360.31,0.0,0,0,1,308.22,962.15,269.82,709.43,191.29,1178.05,252.65,322.12,827.1,791.84,604.81
753,13,5,8063.55,10904.15,6139.86,1.776,-0.3523,189,0.3818,3070.6,0.0,0,1,1,564.22,1642.05,612.06,1173.77,267.56,2147.16,425.64,407.03,1380.22,1548.69,735.75
753,14,6,7822.17,7599.82,6139.86,1.2378,0.0284,137,0.3842,1560.99,0.0,0,0,1,542.36,1215.09,421.25,811.87,217.14,1302.43,227.06,309.05,986.05,847.11,720.4
753,15,7,8100.64,8388.78,6139.86,1.3663,-0.0356,149,0.4036,2611.53,0.0,0,0,1,492.14,1515.62,550.31,924.84,187.18,619.76,367.51,348.89,1134.16,1231.43,1016.94
753,16,8,8766.31,7883.51,6139.86,1.284,0.1007,147,0.4195,852.66,0.0,0,0,1,438.38,1214.44,324.28,854.11,215.7,939.29,247.41,341.91,1021.08,1276.01,1010.91
753,17,9,8175.71,12554.87,6139.86,2.0448,-0.5356,237,0.4346,6411.62,0.0,0,1,1,728.66,2191.24,522.77,1363.38,321.47,2270.0,563.81,490.87,1608.91,1562.05,931.71
753,18,10,7873.22,7109.61,6139.86,1.1579,0.097,122,0.3933,1866.14,0.0,0,0,1,429.16,1106.15,454.96,771.3,196.44,1058.45,207.41,248.85,880.56,837.99,918.34
753,19,11,7999.23,5350.4,6139.86,0.8714,0.3311,89,0.3265,755.05,0.0,0,0,0,226.16,871.64,268.34,539.66,149.9,991.87,303.91,186.51,633.61,691.86,486.94
753,20,12,10701.7,7974.68,6139.86,1.2988,0.2548,141,0.3721,1067.81,0.0,0,0,1,398.87,1228.36,477.49,825.76,201.12,1246.2,342.13,253.02,1043.64,1366.2,591.9
753,21,1,8481.91,5953.47,6139.86,0.9696,0.2981,132,0.4409,2124.35,0.0,0,0,0,336.64,1006.38,341.44,708.03,167.94,809.31,146.3,251.4,827.79,773.77,584.47
753,22,2,7665.08,4670.46,6139.86,0.7607,0.3907,72,0.3966,1379.71,0.0,0,0,0,257.28,699.87,296.64,565.72,131.86,766.62,125.42,202.14,615.47,557.33,452.09
753,23,3,8050.57,14898.14,6139.86,2.4265,-0.8506,281,0.3877,4499.04,0.0,0,1,1,660.95,2491.51,838.0,1794.58,379.84,2864.47,381.18,791.48,2224.14,1044.63,1427.38
753,24,4,7740.37,4367.44,6139.86,0.7113,0.4358,64,0.4732,554.93,0.0,0,0,0,280.61,690.17,242.46,483.14,104.67,784.97,118.15,139.84,562.19,510.1,451.13
753,25,5,8235.94,7302.91,6139.86,1.1894,0.1133,144,0.4196,820.38,0.0,0,0,1,446.0,1075.88,393.44,783.85,156.19,1236.68,385.77,300.83,916.66,878.99,728.65
753,26,6,8535.59,7354.63,6139.86,1.1979,0.1384,145,0.4013,1475.93,0.0,0,0,1,374.91,1257.32,412.29,817.25,253.64,1137.01,143.21,250.18,1018.97,936.9,752.94
753,27,7,7717.62,7546.09,6139.86,1.229,0.0222,115,0.3792,959.63,0.0,0,0,1,323.8,1161.32,310.51,759.67,160.85,1261.52,307.08,319.05,912.82,1090.93,938.55
753,28,8,7664.7,6006.68,6139.86,0.9783,0.2163,110,0.3907,368.17,0.0,0,0,0,410.9,802.3,328.36,619.56,122.54,1223.76,258.59,258.04,752.66,737.16,492.8
753,29,9,7945.89,8050.88,6139.86,1.3112,-0.0132,137,0.4677,302.51,0.0,0,0,1,388.33,1268.94,415.49,874.85,215.38,1339.93,474.47,297.77,1066.12,943.41,766.2
754,0,8,2503.89,1817.74,1897.62,0.9579,0.274,31,0.2678,270.33,0.0,0,0,0,110.95,64.92,320.93,347.29,53.83,28.47,65.9,193.92,307.59,178.8,145.13
754,1,9,2661.72,1491.65,1897.62,0.7861,0.4396,23,0.421,237.76,0.0,0,0,0,87.28,72.04,236.41,294.63,42.31,26.62,44.72,180.37,275.32,145.93,86.01
754,2,10,2690.29,1384.39,1897.62,0.7295,0.4854,18,0.2787,67.58,0.0,0,0,0,64.21,60.73,258.27,270.17,45.28,16.83,57.07,156.68,243.13,112.13,99.88
754,3,11,2772.7,2359.53,1897.62,1.2434,0.149,39,0.4091,442.74,0.0,0,0,1,150.85,134.15,344.29,444.57,67.7,34.02,160.95,252.16,400.97,173.23,196.65
754,4,12,3735.85,2217.35,1897.62,1.1685,0.4065,45,0.3477,876.93,0.0,0,0,1,153.85,111.79,333.78,394.19,71.15,30.89,150.67,258.88,360.92,177.24,174.0
754,5,1,2815.07,1895.77,1897.62,0.999,0.3266,34,0.3731,1137.46,0.0,0,0,0,111.11,84.36,307.7,378.87,51.54,41.24,98.56,228.71,324.13,174.55,95.01
754,6,2,2814.04,2723.4,1897.62,1.4352,0.0322,41,0.3976,1165.29,0.0,0,1,1,110.14,126.22,413.64,569.29,86.14,43.9,91.14,366.67,505.99,260.47,149.83
754,7,3,2766.26,1558.99,1897.62,0.8216,0.4364,31,0.3611,360.07,0.0,0,0,0,66.0,66.53,249.77,311.13,44.06,20.28,95.71,174.41,280.67,157.38,93.04
754,8,4,2758.05,2215.4,1897.62,1.1675,0.1968,55,0.3423,123.7,0.0,0,0,1,115.77,108.6,383.18,464.6,66.49,52.8,113.6,240.97,418.29,141.74,109.35
754,9,5,2491.13,2225.88,1897.62,1.173,0.1065,45,0.4274,340.16,0.0,0,0,1,146.09,83.72,351.48,380.27,57.01,30.46,128.5,254.98,360.88,236.78,195.69
754,10,6,2641.91,2309.4,1897.62,1.217,0.1259,50,0.3674,720.0,0.0,0,0,1,111.45,99.88,371.28,429.42,74.95,30.3,121.39,289.77,370.32,273.5,137.14
754,11,7,2549.26,2003.29,1897.62,1.0557,0.2142,41,0.3298,471.9,0.0,0,0,1,167.03,88.46,311.03,360.85,48.62,41.64,117.18,233.93,328.9,203.23,102.43
754,12,8,2583.49,1996.66,1897.62,1.0522,0.2271,37,0.4987,514.87,0.0,0,0,1,151.94,99.41,373.98,379.5,55.54,36.82,64.65,222.05,345.74,166.52,100.5
754,13,9,2743.12,3531.59,1897.62,1.8611,-0.2874,58,0.2894,2084.29,0.0,0,1,1,231.72,147.25,593.86,669.82,97.78,49.76,223.5,447.85,587.72,250.46,231.87
754,14,10,2492.78,2159.31,1897.62,1.1379,0.1338,30,0.4911,321.02,0.0,0,0,1,159.71,77.48,364.56,431.07,62.82,32.8,73.59,225.71,385.13,208.78,137.66
754,15,11,2478.31,3303.92,1897.62,1.7411,-0.3331,52,0.3774,916.48,0.0,0,1,1,177.28,145.1,529.11,621.61,106.59,44.18,243.15,383.87,554.18,222.35,276.49
754,16,12,2679.45,3080.71,1897.62,1.6235,-0.1498,46,0.3939,288.04,0.0,0,0,1,192.97,155.69,414.49,598.64,93.5,54.9,99.61,401.67,563.6,254.53,251.11
754,17,1,2873.26,2272.05,1897.62,1.1973,0.2092,48,0.3504,715.81,0.0,0,0,1,145.15,103.71,321.98,453.31,68.02,42.83,83.05,290.93,431.02,235.56,96.5
754,18,2,2646.97,1792.08,1897.62,0.9444,0.323,40,0.3687,189.41,0.0,0,0,0,111.53,82.84,324.92,374.03,47.68,30.36,56.41,181.6,325.03,155.17,102.5
754,19,3,2831.65,1816.14,1897.62,0.9571,0.3586,30,0.4237,389.66,0.0,0,0,0,124.13,86.15,285.34,366.5,48.11,20.6,111.15,187.04,337.51,160.23,89.38
754,20,4,2754.01,2006.39,1897.62,1.0573,0.2715,33,0.4199,464.27,0.0,0,0,1,124.56,82.02,334.3,362.79,50.07,27.11,150.11,235.12,337.48,154.41,148.41
754,21,5,2714.88,1310.81,1897.62,0.6908,0.5172,25,0.3394,209.33,0.0,0,0,0,98.76,58.67,222.22,257.0,32.39,20.6,65.09,123.68,216.23,126.18,89.98
754,22,6,2556.92,2083.68,1897.62,1.0981,0.1851,29,0.3794,227.86,0.0,0,0,1,137.05,89.3,387.41,373.0,39.38,26.41,110.77,218.6,354.03,225.9,121.83
754,23,7,2520.21,2961.56,1897.62,1.5607,-0.1751,58,0.3332,816.32,0.0,0,0,1,195.05,139.08,510.63,560.29,58.84,22.46,112.9,360.54,498.98,280.48,222.32
754,24,8,2796.28,2237.78,1897.62,1.1793,0.1997,46,0.4047,925.56,0.0,0,0,1,148.12,106.83,374.15,443.53,54.12,39.59,113.83,287.29,386.75,169.22,114.34
754,25,9,2826.73,1672.75,1897.62,0.8815,0.4082,38,0.3784,125.14,0.0,0,0,0,79.41,86.55,247.65,326.04,51.48,26.26,85.22,206.28,293.07,158.33,112.47
754,26,10,2839.77,2220.35,1897.62,1.1701,0.2181,35,0.4299,66.61,0.0,0,0,1,111.22,104.89,396.23,430.27,57.7,35.76,142.93,302.83,396.45,123.75,118.32
754,27,11,2754.95,2087.16,1897.62,1.0999,0.2424,33,0.2422,280.82,0.0,0,0,1,152.07,96.28,309.55,395.1,44.89,40.1,89.57,258.42,352.47,221.9,126.81
754,28,12,3510.46,2369.88,1897.62,1.2489,0.3249,41,0.4383,118.0,0.0,0,0,1,163.79,92.35,373.32,413.0,46.61,46.48,122.54,276.64,368.25,252.76,214.14
754,29,1,2947.07,3502.48,1897.62,1.8457,-0.1885,66,0.4487,1105.78,0.0,0,1,1,202.35,149.11,673.01,703.47,101.2,38.48,123.57,390.1,634.22,246.94,240.03
755,0,6,5886.21,3626.19,3696.15,0.9811,0.384,48,0.4891,1562.32,13580.41,0,0,0,815.56,272.02,642.63,717.38,115.31,80.36,155.34,325.79,330.02,5.51,166.26
755,1,7,5229.55,4384.85,3696.15,1.1863,0.1615,82,0.4009,1052.59,14129.61,1,0,1,1101.56,347.71,719.54,813.27,203.12,139.93,191.97,377.92,385.59,4.52,99.72
755,2,8,5619.72,6745.4,3696.15,1.825,-0.2003,103,0.3916,2433.69,13586.27,2,1,1,1422.29,607.14,1165.86,1312.12,231.67,332.35,293.42,496.42,648.81,8.19,227.12
755,3,9,5064.86,3340.76,3696.15,0.9038,0.3404,59,0.3814,627.35,15613.96,2,0,0,865.29,274.16,520.31,610.18,102.67,137.93,53.06,314.98,305.51,5.74,150.94
755,4,10,5739.45,3699.02,3696.15,1.0008,0.3555,63,0.4021,1051.4,13778.85,1,0,1,868.25,284.63,676.39,689.24,155.54,80.79,167.38,336.48,332.19,5.11,103.03
755,5,11,5207.69,3781.48,3696.15,1.0231,0.2739,61,0.4109,1443.18,15478.48,2,0,1,759.79,371.33,711.59,681.49,170.01,110.65,144.29,359.31,341.76,6.51,124.76
755,6,12,5280.79,4445.59,3696.15,1.2028,0.1582,93,0.4631,1454.94,11364.86,2,0,1,835.94,385.68,928.04,785.89,195.76,182.79,180.28,326.3,382.41,5.28,237.23
755,7,1,5204.83,3574.87,3696.15,0.9672,0.3132,74,0.4346,776.23,13784.56,5,0,0,846.94,314.25,520.17,681.75,171.23,129.3,153.52,336.26,320.49,4.1,96.86
755,8,2,4983.09,3840.6,3696.15,1.0391,0.2293,66,0.2845,1197.82,9500.04,4,0,1,699.41,336.23,659.0,807.58,152.67,146.37,118.9,387.48,397.19,5.73,130.04
755,9,3,5633.0,3621.44,3696.15,0.9798,0.3571,62,0.374,845.07,10072.58,0,0,0,886.82,357.78,543.9,704.58,118.2,149.01,112.52,272.98,325.81,4.06,145.79
755,10,4,5463.44,3460.4,3696.15,0.9362,0.3666,52,0.4886,590.78,12485.08,2,0,0,841.21,287.81,616.2,633.36,150.36,124.71,82.71,268.76,299.18,6.05,150.06
755,11,5,5111.3,4088.62,3696.15,1.1062,0.2001,71,0.3797,1020.43,15963.54,1,0,1,815.86,408.32,669.0,767.27,161.21,183.62,167.11,398.6,387.21,3.93,126.5
755,12,6,5380.22,4029.09,3696.15,1.0901,0.2511,89,0.3817,228.86,14878.29,1,0,1,881.6,365.14,716.99,776.84,156.88,105.85,117.91,351.71,385.98,5.04,165.17
755,13,7,5138.31,3616.09,3696.15,0.9783,0.2962,76,0.4253,670.1,14762.85,4,0,0,717.24,326.97,551.52,705.63,171.02,134.32,157.15,392.71,341.51,5.15,112.88
755,14,8,4765.26,4404.99,3696.15,1.1918,0.0756,84,0.4213,902.63,14996.14,0,0,1,1041.2,354.78,747.16,778.55,173.8,208.79,141.65,426.69,384.54,4.42,143.4
755,15,9,5431.55,3861.14,3696.15,1.0446,0.2891,85,0.3819,115.83,13901.73,0,0,1,878.91,331.85,754.27,731.02,132.47,125.39,115.61,332.86,356.99,4.13,97.65
755,16,10,5358.1,3919.91,3696.15,1.0605,0.2684,71,0.2802,958.36,12692.23,3,0,1,806.75,326.65,622.59,780.07,157.22,185.66,146.37,338.74,379.11,6.07,170.68
755,17,11,5019.22,4224.36,3696.15,1.1429,0.1584,79,0.3284,729.21,9866.55,1,0,1,899.63,390.42,808.07,799.26,159.86,90.47,147.54,375.75,401.36,6.71,145.28
755,18,12,8318.59,4397.56,3696.15,1.1898,0.4714,78,0.3953,526.11,8713.13,2,0,1,1240.79,381.8,710.21,744.95,150.91,187.59,158.65,314.96,358.21,4.9,144.59
755,19,1,6047.25,2700.98,3696.15,0.7308,0.5534,40,0.3144,203.8,8374.53,2,0,0,535.05,246.86,456.21,526.94,108.87,96.26,116.86,232.28,275.57,3.85,102.24
755,20,2,5408.14,2888.62,3696.15,0.7815,0.4659,50,0.314,852.68,10816.92,1,0,0,611.5,241.74,520.98,531.3,102.33,114.94,96.67,299.1,267.27,3.38,99.41
755,21,3,5426.55,3609.45,3696.15,0.9765,0.3349,69,0.3422,503.79,11333.71,2,0,0,856.22,342.58,603.21,672.65,166.85,121.53,111.54,288.91,344.95,3.49,97.53
755,22,4,5208.54,3329.8,3696.15,0.9009,0.3607,73,0.4,606.69,8429.76,2,0,0,729.03,305.21,592.51,662.16,136.35,73.66,53.05,344.15,319.29,4.91,109.47
755,23,5,5436.65,4092.08,3696.15,1.1071,0.2473,75,0.3984,183.82,11280.46,1,0,1,1099.24,356.02,637.1,788.08,122.84,154.68,110.56,282.45,374.06,6.36,160.7
755,24,6,4988.11,3912.46,3696.15,1.0585,0.2156,75,0.3758,688.55,9750.67,2,0,1,886.73,414.27,659.75,734.14,144.6,140.52,137.1,301.25,355.9,6.1,132.12
755,25,7,5760.23,4006.52,3696.15,1.084,0.3045,69,0.3373,1671.29,8896.86,1,0,1,831.1,364.0,702.68,763.9,172.78,102.92,85.73,421.37,378.97,6.41,176.64
755,26,8,5310.67,4074.72,3696.15,1.1024,0.2327,77,0.3582,122.24,7534.02,0,0,1,939.4,337.57,660.73,773.76,182.97,143.96,154.25,359.39,380.75,5.73,136.21
755,27,9,5383.15,3582.54,3696.15,0.9693,0.3345,69,0.4313,591.34,7565.4,0,0,0,799.29,311.94,718.28,665.25,116.89,102.74,131.03,295.52,325.44,6.31,109.85
755,28,10,5246.77,3291.36,3696.15,0.8905,0.3727,61,0.3859,296.83,8278.21,0,0,0,676.0,288.41,608.86,626.99,147.14,168.17,81.36,263.32,303.42,5.39,122.32
755,29,11,5527.93,5972.28,3696.15,1.6158,-0.0804,87,0.4118,2292.82,7072.13,0,1,1,1313.5,515.09,1029.66,1124.8,203.81,251.87,180.25,555.77,540.9,9.14,247.49
756,0,6,5715.86,4871.77,3431.01,1.4199,0.1477,90,0.4454,261.23,14560.24,0,0,1,640.78,370.15,205.12,1290.31,216.37,465.63,767.55,327.63,253.38,76.56,258.29
756,1,7,5640.71,5398.68,3431.01,1.5735,0.0429,82,0.3964,295.36,15025.56,0,0,1,844.53,452.2,249.59,1406.33,215.68,637.89,600.47,332.96,298.85,95.61,264.59
756,2,8,5234.09,5370.32,3431.01,1.5652,-0.026,84,0.3892,438.03,15972.92,2,0,1,731.55,502.92,209.02,1393.38,271.59,441.47,757.12,366.23,284.07,92.08,320.9
756,3,9,5298.8,3499.28,3431.01,1.0199,0.3396,68,0.4572,560.85,19981.16,0,0,1,501.33,295.15,129.7,878.75,140.07,297.95,534.66,228.68,176.89,68.11,247.99
756,4,10,5210.43,5304.22,3431.01,1.546,-0.018,109,0.4551,3182.53,20274.96,0,0,1,743.92,559.28,146.74,1380.94,218.33,496.27,760.4,361.71,274.95,91.29,270.38
756,5,11,6011.29,4191.99,3431.01,1.2218,0.3026,72,0.5001,363.19,18508.4,0,0,1,522.82,405.1,173.52,1047.94,189.68,659.23,373.4,239.06,208.51,84.15,288.57
756,6,12,5609.17,5396.86,3431.01,1.573,0.0379,103,0.4321,1467.84,23284.09,0,0,1,688.64,497.24,239.52,1362.72,169.64,449.96,766.85,454.29,273.53,100.67,393.81
756,7,1,5814.27,4152.61,3431.01,1.2103,0.2858,81,0.2895,392.4,27561.97,3,0,1,695.36,467.67,204.58,1233.76,190.99,243.67,320.49,315.52,242.39,55.31,182.87
756,8,2,5860.1,3974.1,3431.01,1.1583,0.3218,83,0.3984,628.5,33326.97,2,0,1,535.07,329.48,171.79,1117.28,133.82,410.91,518.1,232.94,219.39,42.35,262.98
756,9,3,5351.07,4268.32,3431.01,1.244,0.2023,65,0.3339,2438.77,33595.87,2,0,1,557.8,346.68,193.86,1130.79,192.82,319.18,651.05,292.0,231.56,71.64,280.95
756,10,4,6026.99,4508.0,3431.01,1.3139,0.252,93,0.5188,1097.67,34264.98,0,0,1,701.38,438.39,182.78,1224.82,190.22,330.38,470.07,299.33,240.59,85.36,344.67
756,11,5,5250.85,4512.98,3431.01,1.3153,0.1405,86,0.3953,1608.58,31488.63,1,0,1,531.67,411.26,192.32,1150.34,202.22,463.76,660.75,281.65,240.73,63.91,314.37
756,12,6,5213.6,3457.34,3431.01,1.0077,0.3369,71,0.3643,969.99,20323.95,0,0,1,635.15,325.44,123.02,953.68,153.3,229.65,354.31,273.45,195.54,71.99,141.8
756,13,7,5030.5,2610.21,3431.01,0.7608,0.4811,57,0.3155,1061.19,28906.64,0,0,0,359.47,239.98,103.58,668.3,118.86,271.91,309.6,182.58,133.37,48.85,173.72
756,14,8,5767.31,3944.2,3431.01,1.1496,0.3161,64,0.468,375.73,22815.23,3,0,1,541.71,374.35,178.89,1081.9,147.27,246.83,438.67,332.08,222.54,68.39,311.57
756,15,9,5294.36,2991.81,3431.01,0.872,0.4349,56,0.4621,986.95,19551.0,2,0,0,487.08,335.54,79.44,830.16,135.2,200.41,228.46,245.04,163.68,61.14,225.64
